"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled"
"2_1_16","16:06:00","16:06:00","S01083","14","","0","0",""
"2_1_16","16:09:00","16:09:00","S01084","15","","0","0",""
"2_1_16","16:13:00","16:13:00","S01085","16","","0","0",""
"2_1_16","16:16:00","16:16:00","S01086","17","","0","0",""
"2_1_16","16:20:00","16:20:00","S01925","18","","0","0",""
"2_1_17","15:53:00","15:53:00","S01820","1","","0","0",""
"2_1_17","16:00:00","16:00:00","S01633","2","","0","0",""
"2_1_17","16:02:00","16:02:00","S01650","3","","0","0",""
"2_1_17","16:04:00","16:04:00","S01649","4","","0","0",""
"2_1_17","16:06:00","16:06:00","S01648","5","","0","0",""
"2_1_17","16:09:00","16:09:00","S01645","6","","0","0",""
"2_1_17","16:13:00","16:13:00","S01643","7","","0","0",""
"2_1_17","16:22:00","16:22:00","S01642","8","","0","0",""
"2_1_17","16:25:00","16:25:00","S01078","9","","0","0",""
"2_1_17","16:27:00","16:27:00","S01079","10","","0","0",""
"2_1_17","16:29:00","16:29:00","S01080","11","","0","0",""
"2_1_17","16:31:00","16:31:00","S01081","12","","0","0",""
"2_1_17","16:34:00","16:34:00","S01082","13","","0","0",""
"2_1_17","16:36:00","16:36:00","S01083","14","","0","0",""
"2_1_17","16:39:00","16:39:00","S01084","15","","0","0",""
"2_1_17","16:43:00","16:43:00","S01085","16","","0","0",""
"2_1_17","16:46:00","16:46:00","S01086","17","","0","0",""
"2_1_17","16:50:00","16:50:00","S01925","18","","0","0",""
"2_1_18","16:23:00","16:23:00","S01820","1","","0","0",""
"2_1_18","16:30:00","16:30:00","S01633","2","","0","0",""
"2_1_18","16:32:00","16:32:00","S01650","3","","0","0",""
"2_1_18","16:34:00","16:34:00","S01649","4","","0","0",""
"2_1_18","16:36:00","16:36:00","S01648","5","","0","0",""
"2_1_18","16:39:00","16:39:00","S01645","6","","0","0",""
"2_1_18","16:43:00","16:43:00","S01643","7","","0","0",""
"2_1_18","16:52:00","16:52:00","S01642","8","","0","0",""
"2_1_18","16:55:00","16:55:00","S01078","9","","0","0",""
"2_1_18","16:57:00","16:57:00","S01079","10","","0","0",""
"2_1_18","16:59:00","16:59:00","S01080","11","","0","0",""
"2_1_18","17:01:00","17:01:00","S01081","12","","0","0",""
"2_1_18","17:04:00","17:04:00","S01082","13","","0","0",""
"2_1_18","17:06:00","17:06:00","S01083","14","","0","0",""
"2_1_18","17:09:00","17:09:00","S01084","15","","0","0",""
"2_1_18","17:13:00","17:13:00","S01085","16","","0","0",""
"2_1_18","17:16:00","17:16:00","S01086","17","","0","0",""
"2_1_18","17:20:00","17:20:00","S01925","18","","0","0",""
"2_1_19","16:53:00","16:53:00","S01820","1","","0","0",""
"2_1_19","17:00:00","17:00:00","S01633","2","","0","0",""
"2_1_19","17:02:00","17:02:00","S01650","3","","0","0",""
"2_1_19","17:04:00","17:04:00","S01649","4","","0","0",""
"2_1_19","17:06:00","17:06:00","S01648","5","","0","0",""
"2_1_19","17:09:00","17:09:00","S01645","6","","0","0",""
"2_1_19","17:13:00","17:13:00","S01643","7","","0","0",""
"2_1_19","17:22:00","17:22:00","S01642","8","","0","0",""
"2_1_19","17:25:00","17:25:00","S01078","9","","0","0",""
"2_1_19","17:27:00","17:27:00","S01079","10","","0","0",""
"2_1_19","17:29:00","17:29:00","S01080","11","","0","0",""
"2_1_19","17:31:00","17:31:00","S01081","12","","0","0",""
"2_1_19","17:34:00","17:34:00","S01082","13","","0","0",""
"2_1_19","17:36:00","17:36:00","S01083","14","","0","0",""
"2_1_19","17:39:00","17:39:00","S01084","15","","0","0",""
"2_1_19","17:43:00","17:43:00","S01085","16","","0","0",""
"2_1_19","17:46:00","17:46:00","S01086","17","","0","0",""
"2_1_19","17:50:00","17:50:00","S01925","18","","0","0",""
"2_1_2","06:53:00","06:53:00","S01820","1","","0","0",""
"2_1_2","07:00:00","07:00:00","S01633","2","","0","0",""
"2_1_2","07:02:00","07:02:00","S01650","3","","0","0",""
"2_1_2","07:04:00","07:04:00","S01649","4","","0","0",""
"2_1_2","07:06:00","07:06:00","S01648","5","","0","0",""
"2_1_2","07:09:00","07:09:00","S01645","6","","0","0",""
"2_1_2","07:13:00","07:13:00","S01643","7","","0","0",""
"2_1_2","07:22:00","07:22:00","S01642","8","","0","0",""
"2_1_2","07:25:00","07:25:00","S01078","9","","0","0",""
"2_1_2","07:27:00","07:27:00","S01079","10","","0","0",""
"2_1_2","07:29:00","07:29:00","S01080","11","","0","0",""
"2_1_2","07:31:00","07:31:00","S01081","12","","0","0",""
"2_1_2","07:34:00","07:34:00","S01082","13","","0","0",""
"2_1_2","07:36:00","07:36:00","S01083","14","","0","0",""
"2_1_2","07:39:00","07:39:00","S01084","15","","0","0",""
"2_1_2","07:43:00","07:43:00","S01085","16","","0","0",""
"2_1_2","07:46:00","07:46:00","S01086","17","","0","0",""
"2_1_2","07:50:00","07:50:00","S01925","18","","0","0",""
"2_1_20","17:23:00","17:23:00","S01820","1","","0","0",""
"2_1_20","17:30:00","17:30:00","S01633","2","","0","0",""
"2_1_20","17:32:00","17:32:00","S01650","3","","0","0",""
"2_1_20","17:34:00","17:34:00","S01649","4","","0","0",""
"2_1_20","17:36:00","17:36:00","S01648","5","","0","0",""
"2_1_20","17:39:00","17:39:00","S01645","6","","0","0",""
"2_1_20","17:43:00","17:43:00","S01643","7","","0","0",""
"2_1_20","17:52:00","17:52:00","S01642","8","","0","0",""
"2_1_20","17:55:00","17:55:00","S01078","9","","0","0",""
"2_1_20","17:57:00","17:57:00","S01079","10","","0","0",""
"2_1_20","17:59:00","17:59:00","S01080","11","","0","0",""
"2_1_20","18:01:00","18:01:00","S01081","12","","0","0",""
"2_1_20","18:04:00","18:04:00","S01082","13","","0","0",""
"2_1_20","18:06:00","18:06:00","S01083","14","","0","0",""
"2_1_20","18:09:00","18:09:00","S01084","15","","0","0",""
"2_1_20","18:13:00","18:13:00","S01085","16","","0","0",""
"2_1_20","18:16:00","18:16:00","S01086","17","","0","0",""
"2_1_20","18:20:00","18:20:00","S01925","18","","0","0",""
"2_1_21","17:53:00","17:53:00","S01820","1","","0","0",""
"2_1_21","18:00:00","18:00:00","S01633","2","","0","0",""
"2_1_21","18:02:00","18:02:00","S01650","3","","0","0",""
"2_1_21","18:04:00","18:04:00","S01649","4","","0","0",""
"2_1_21","18:06:00","18:06:00","S01648","5","","0","0",""
"2_1_21","18:09:00","18:09:00","S01645","6","","0","0",""
"2_1_21","18:13:00","18:13:00","S01643","7","","0","0",""
"2_1_21","18:22:00","18:22:00","S01642","8","","0","0",""
"2_1_21","18:25:00","18:25:00","S01078","9","","0","0",""
"2_1_21","18:27:00","18:27:00","S01079","10","","0","0",""
"2_1_21","18:29:00","18:29:00","S01080","11","","0","0",""
"2_1_21","18:31:00","18:31:00","S01081","12","","0","0",""
"2_1_21","18:34:00","18:34:00","S01082","13","","0","0",""
"2_1_21","18:36:00","18:36:00","S01083","14","","0","0",""
"2_1_21","18:39:00","18:39:00","S01084","15","","0","0",""
"2_1_21","18:43:00","18:43:00","S01085","16","","0","0",""
"2_1_21","18:46:00","18:46:00","S01086","17","","0","0",""
"2_1_21","18:50:00","18:50:00","S01925","18","","0","0",""
"2_1_22","18:23:00","18:23:00","S01820","1","","0","0",""
"2_1_22","18:30:00","18:30:00","S01633","2","","0","0",""
"2_1_22","18:32:00","18:32:00","S01650","3","","0","0",""
"2_1_22","18:34:00","18:34:00","S01649","4","","0","0",""
"2_1_22","18:36:00","18:36:00","S01648","5","","0","0",""
"2_1_22","18:39:00","18:39:00","S01645","6","","0","0",""
"2_1_22","18:43:00","18:43:00","S01643","7","","0","0",""
"2_1_22","18:52:00","18:52:00","S01642","8","","0","0",""
"2_1_22","18:55:00","18:55:00","S01078","9","","0","0",""
"2_1_22","18:57:00","18:57:00","S01079","10","","0","0",""
"2_1_22","18:59:00","18:59:00","S01080","11","","0","0",""
"2_1_22","19:01:00","19:01:00","S01081","12","","0","0",""
"2_1_22","19:04:00","19:04:00","S01082","13","","0","0",""
"2_1_22","19:06:00","19:06:00","S01083","14","","0","0",""
"2_1_22","19:09:00","19:09:00","S01084","15","","0","0",""
"2_1_22","19:13:00","19:13:00","S01085","16","","0","0",""
"2_1_22","19:16:00","19:16:00","S01086","17","","0","0",""
"2_1_22","19:20:00","19:20:00","S01925","18","","0","0",""
"2_1_23","18:53:00","18:53:00","S01820","1","","0","0",""
"2_1_23","19:00:00","19:00:00","S01633","2","","0","0",""
"2_1_23","19:02:00","19:02:00","S01650","3","","0","0",""
"2_1_23","19:04:00","19:04:00","S01649","4","","0","0",""
"2_1_23","19:06:00","19:06:00","S01648","5","","0","0",""
"2_1_23","19:09:00","19:09:00","S01645","6","","0","0",""
"2_1_23","19:13:00","19:13:00","S01643","7","","0","0",""
"2_1_23","19:22:00","19:22:00","S01642","8","","0","0",""
"2_1_23","19:25:00","19:25:00","S01078","9","","0","0",""
"2_1_23","19:27:00","19:27:00","S01079","10","","0","0",""
"2_1_23","19:29:00","19:29:00","S01080","11","","0","0",""
"2_1_23","19:31:00","19:31:00","S01081","12","","0","0",""
"2_1_23","19:34:00","19:34:00","S01082","13","","0","0",""
"2_1_23","19:36:00","19:36:00","S01083","14","","0","0",""
"2_1_23","19:39:00","19:39:00","S01084","15","","0","0",""
"2_1_23","19:43:00","19:43:00","S01085","16","","0","0",""
"2_1_23","19:46:00","19:46:00","S01086","17","","0","0",""
"2_1_23","19:50:00","19:50:00","S01925","18","","0","0",""
"2_1_24","19:23:00","19:23:00","S01820","1","","0","0",""
"2_1_24","19:30:00","19:30:00","S01633","2","","0","0",""
"2_1_24","19:32:00","19:32:00","S01650","3","","0","0",""
"2_1_24","19:34:00","19:34:00","S01649","4","","0","0",""
"2_1_24","19:36:00","19:36:00","S01648","5","","0","0",""
"2_1_24","19:39:00","19:39:00","S01645","6","","0","0",""
"2_1_24","19:43:00","19:43:00","S01643","7","","0","0",""
"2_1_24","19:52:00","19:52:00","S01642","8","","0","0",""
"2_1_24","19:55:00","19:55:00","S01078","9","","0","0",""
"2_1_24","19:57:00","19:57:00","S01079","10","","0","0",""
"2_1_24","19:59:00","19:59:00","S01080","11","","0","0",""
"2_1_24","20:01:00","20:01:00","S01081","12","","0","0",""
"2_1_24","20:04:00","20:04:00","S01082","13","","0","0",""
"2_1_24","20:06:00","20:06:00","S01083","14","","0","0",""
"2_1_24","20:09:00","20:09:00","S01084","15","","0","0",""
"2_1_24","20:13:00","20:13:00","S01085","16","","0","0",""
"2_1_24","20:16:00","20:16:00","S01086","17","","0","0",""
"2_1_24","20:20:00","20:20:00","S01925","18","","0","0",""
"2_1_25","19:53:00","19:53:00","S01820","1","","0","0",""
"2_1_25","20:00:00","20:00:00","S01633","2","","0","0",""
"2_1_25","20:02:00","20:02:00","S01650","3","","0","0",""
"2_1_25","20:04:00","20:04:00","S01649","4","","0","0",""
"2_1_25","20:06:00","20:06:00","S01648","5","","0","0",""
"2_1_25","20:09:00","20:09:00","S01645","6","","0","0",""
"2_1_25","20:13:00","20:13:00","S01643","7","","0","0",""
"2_1_25","20:22:00","20:22:00","S01642","8","","0","0",""
"2_1_25","20:25:00","20:25:00","S01078","9","","0","0",""
"2_1_25","20:27:00","20:27:00","S01079","10","","0","0",""
"2_1_25","20:29:00","20:29:00","S01080","11","","0","0",""
"2_1_25","20:31:00","20:31:00","S01081","12","","0","0",""
"2_1_25","20:34:00","20:34:00","S01082","13","","0","0",""
"2_1_25","20:36:00","20:36:00","S01083","14","","0","0",""
"2_1_25","20:39:00","20:39:00","S01084","15","","0","0",""
"2_1_25","20:43:00","20:43:00","S01085","16","","0","0",""
"2_1_25","20:46:00","20:46:00","S01086","17","","0","0",""
"2_1_25","20:50:00","20:50:00","S01925","18","","0","0",""
"2_1_26","20:23:00","20:23:00","S01820","1","","0","0",""
"2_1_26","20:30:00","20:30:00","S01633","2","","0","0",""
"2_1_26","20:32:00","20:32:00","S01650","3","","0","0",""
"2_1_26","20:34:00","20:34:00","S01649","4","","0","0",""
"2_1_26","20:36:00","20:36:00","S01648","5","","0","0",""
"2_1_26","20:39:00","20:39:00","S01645","6","","0","0",""
"2_1_26","20:43:00","20:43:00","S01643","7","","0","0",""
"2_1_26","20:52:00","20:52:00","S01642","8","","0","0",""
"2_1_26","20:55:00","20:55:00","S01078","9","","0","0",""
"2_1_26","20:57:00","20:57:00","S01079","10","","0","0",""
"2_1_26","20:59:00","20:59:00","S01080","11","","0","0",""
"2_1_26","21:01:00","21:01:00","S01081","12","","0","0",""
"2_1_26","21:04:00","21:04:00","S01082","13","","0","0",""
"2_1_26","21:06:00","21:06:00","S01083","14","","0","0",""
"2_1_26","21:09:00","21:09:00","S01084","15","","0","0",""
"2_1_26","21:13:00","21:13:00","S01085","16","","0","0",""
"2_1_26","21:16:00","21:16:00","S01086","17","","0","0",""
"2_1_26","21:20:00","21:20:00","S01925","18","","0","0",""
"2_1_27","20:53:00","20:53:00","S01820","1","","0","0",""
"2_1_27","21:00:00","21:00:00","S01633","2","","0","0",""
"2_1_27","21:02:00","21:02:00","S01650","3","","0","0",""
"2_1_27","21:04:00","21:04:00","S01649","4","","0","0",""
"2_1_27","21:06:00","21:06:00","S01648","5","","0","0",""
"2_1_27","21:09:00","21:09:00","S01645","6","","0","0",""
"2_1_27","21:13:00","21:13:00","S01643","7","","0","0",""
"2_1_27","21:22:00","21:22:00","S01642","8","","0","0",""
"2_1_27","21:25:00","21:25:00","S01078","9","","0","0",""
"2_1_27","21:27:00","21:27:00","S01079","10","","0","0",""
"2_1_27","21:29:00","21:29:00","S01080","11","","0","0",""
"2_1_27","21:31:00","21:31:00","S01081","12","","0","0",""
"2_1_27","21:34:00","21:34:00","S01082","13","","0","0",""
"2_1_27","21:36:00","21:36:00","S01083","14","","0","0",""
"2_1_27","21:39:00","21:39:00","S01084","15","","0","0",""
"2_1_27","21:43:00","21:43:00","S01085","16","","0","0",""
"2_1_27","21:46:00","21:46:00","S01086","17","","0","0",""
"2_1_27","21:50:00","21:50:00","S01925","18","","0","0",""
"2_1_3","07:52:00","07:52:00","S01642","8","","0","0",""
"2_1_3","07:55:00","07:55:00","S01078","9","","0","0",""
"2_1_3","07:57:00","07:57:00","S01079","10","","0","0",""
"2_1_3","07:59:00","07:59:00","S01080","11","","0","0",""
"2_1_3","08:01:00","08:01:00","S01081","12","","0","0",""
"2_1_3","08:04:00","08:04:00","S01082","13","","0","0",""
"2_1_3","08:06:00","08:06:00","S01083","14","","0","0",""
"2_1_3","08:09:00","08:09:00","S01084","15","","0","0",""
"2_1_3","08:13:00","08:13:00","S01085","16","","0","0",""
"2_1_3","08:16:00","08:16:00","S01086","17","","0","0",""
"2_1_3","08:20:00","08:20:00","S01925","18","","0","0",""
"2_1_4","07:53:00","07:53:00","S01820","1","","0","0",""
"2_1_4","08:00:00","08:00:00","S01633","2","","0","0",""
"2_1_4","08:02:00","08:02:00","S01650","3","","0","0",""
"2_1_4","08:04:00","08:04:00","S01649","4","","0","0",""
"2_1_4","08:06:00","08:06:00","S01648","5","","0","0",""
"2_1_4","08:09:00","08:09:00","S01645","6","","0","0",""
"2_1_4","08:13:00","08:13:00","S01643","7","","0","0",""
"2_1_4","08:22:00","08:22:00","S01642","8","","0","0",""
"2_1_4","08:25:00","08:25:00","S01078","9","","0","0",""
"2_1_4","08:27:00","08:27:00","S01079","10","","0","0",""
"2_1_4","08:29:00","08:29:00","S01080","11","","0","0",""
"2_1_4","08:31:00","08:31:00","S01081","12","","0","0",""
"2_1_4","08:34:00","08:34:00","S01082","13","","0","0",""
"2_1_4","08:36:00","08:36:00","S01083","14","","0","0",""
"2_1_4","08:39:00","08:39:00","S01084","15","","0","0",""
"2_1_4","08:43:00","08:43:00","S01085","16","","0","0",""
"2_1_4","08:46:00","08:46:00","S01086","17","","0","0",""
"2_1_4","08:50:00","08:50:00","S01925","18","","0","0",""
"2_1_5","08:23:00","08:23:00","S01820","1","","0","0",""
"2_1_5","08:30:00","08:30:00","S01633","2","","0","0",""
"2_1_5","08:32:00","08:32:00","S01650","3","","0","0",""
"2_1_5","08:34:00","08:34:00","S01649","4","","0","0",""
"2_1_5","08:36:00","08:36:00","S01648","5","","0","0",""
"2_1_5","08:39:00","08:39:00","S01645","6","","0","0",""
"2_1_5","08:43:00","08:43:00","S01643","7","","0","0",""
"2_1_5","08:52:00","08:52:00","S01642","8","","0","0",""
"2_1_5","08:55:00","08:55:00","S01078","9","","0","0",""
"2_1_5","08:57:00","08:57:00","S01079","10","","0","0",""
"2_1_5","08:59:00","08:59:00","S01080","11","","0","0",""
"2_1_5","09:01:00","09:01:00","S01081","12","","0","0",""
"2_1_5","09:04:00","09:04:00","S01082","13","","0","0",""
"2_1_5","09:06:00","09:06:00","S01083","14","","0","0",""
"2_1_5","09:09:00","09:09:00","S01084","15","","0","0",""
"2_1_5","09:13:00","09:13:00","S01085","16","","0","0",""
"2_1_5","09:16:00","09:16:00","S01086","17","","0","0",""
"2_1_5","09:20:00","09:20:00","S01925","18","","0","0",""
"2_1_6","08:53:00","08:53:00","S01820","1","","0","0",""
"2_1_6","09:00:00","09:00:00","S01633","2","","0","0",""
"2_1_6","09:02:00","09:02:00","S01650","3","","0","0",""
"2_1_6","09:04:00","09:04:00","S01649","4","","0","0",""
"2_1_6","09:06:00","09:06:00","S01648","5","","0","0",""
"2_1_6","09:09:00","09:09:00","S01645","6","","0","0",""
"2_1_6","09:13:00","09:13:00","S01643","7","","0","0",""
"2_1_6","09:22:00","09:22:00","S01642","8","","0","0",""
"2_1_6","09:25:00","09:25:00","S01078","9","","0","0",""
"2_1_6","09:27:00","09:27:00","S01079","10","","0","0",""
"2_1_6","09:29:00","09:29:00","S01080","11","","0","0",""
"2_1_6","09:31:00","09:31:00","S01081","12","","0","0",""
"2_1_6","09:34:00","09:34:00","S01082","13","","0","0",""
"2_1_6","09:36:00","09:36:00","S01083","14","","0","0",""
"2_1_6","09:39:00","09:39:00","S01084","15","","0","0",""
"2_1_6","09:43:00","09:43:00","S01085","16","","0","0",""
"2_1_6","09:46:00","09:46:00","S01086","17","","0","0",""
"2_1_6","09:50:00","09:50:00","S01925","18","","0","0",""
"2_1_7","09:23:00","09:23:00","S01820","1","","0","0",""
"2_1_7","09:30:00","09:30:00","S01633","2","","0","0",""
"2_1_7","09:32:00","09:32:00","S01650","3","","0","0",""
"2_1_7","09:34:00","09:34:00","S01649","4","","0","0",""
"2_1_7","09:36:00","09:36:00","S01648","5","","0","0",""
"2_1_7","09:39:00","09:39:00","S01645","6","","0","0",""
"2_1_7","09:43:00","09:43:00","S01643","7","","0","0",""
"2_1_7","09:52:00","09:52:00","S01642","8","","0","0",""
"2_1_7","09:55:00","09:55:00","S01078","9","","0","0",""
"2_1_7","09:57:00","09:57:00","S01079","10","","0","0",""
"2_1_7","09:59:00","09:59:00","S01080","11","","0","0",""
"2_1_7","10:01:00","10:01:00","S01081","12","","0","0",""
"2_1_7","10:04:00","10:04:00","S01082","13","","0","0",""
"2_1_7","10:06:00","10:06:00","S01083","14","","0","0",""
"2_1_7","10:09:00","10:09:00","S01084","15","","0","0",""
"2_1_7","10:13:00","10:13:00","S01085","16","","0","0",""
"2_1_7","10:16:00","10:16:00","S01086","17","","0","0",""
"2_1_7","10:20:00","10:20:00","S01925","18","","0","0",""
"2_1_8","11:23:00","11:23:00","S01820","1","","0","0",""
"2_1_8","11:30:00","11:30:00","S01633","2","","0","0",""
"2_1_8","11:32:00","11:32:00","S01650","3","","0","0",""
"2_1_8","11:34:00","11:34:00","S01649","4","","0","0",""
"2_1_8","11:36:00","11:36:00","S01648","5","","0","0",""
"2_1_8","11:39:00","11:39:00","S01645","6","","0","0",""
"2_1_8","11:43:00","11:43:00","S01643","7","","0","0",""
"2_1_8","11:52:00","11:52:00","S01642","8","","0","0",""
"2_1_8","11:55:00","11:55:00","S01078","9","","0","0",""
"2_1_8","11:57:00","11:57:00","S01079","10","","0","0",""
"2_1_8","11:59:00","11:59:00","S01080","11","","0","0",""
"2_1_8","12:01:00","12:01:00","S01081","12","","0","0",""
"2_1_8","12:04:00","12:04:00","S01082","13","","0","0",""
"2_1_8","12:06:00","12:06:00","S01083","14","","0","0",""
"2_1_8","12:09:00","12:09:00","S01084","15","","0","0",""
"2_1_8","12:13:00","12:13:00","S01085","16","","0","0",""
"2_1_8","12:16:00","12:16:00","S01086","17","","0","0",""
"2_1_8","12:20:00","12:20:00","S01925","18","","0","0",""
"2_1_9","11:53:00","11:53:00","S01820","1","","0","0",""
"2_1_9","12:00:00","12:00:00","S01633","2","","0","0",""
"2_1_9","12:02:00","12:02:00","S01650","3","","0","0",""
"2_1_9","12:04:00","12:04:00","S01649","4","","0","0",""
